Title,StoreId,ArticleType,Authors,companies,copyright,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,classification,classificationCodes,identifierKeywords,majorClassificationCodes,startPage,subjectClassifications,subjectTerms,subjects,FindACopy,Database
"This ETF has trounced the S&P 500 with bets on AI in a surprising sector; Macrae Sykes of Gabelli Funds explains his strategy, which looks beyond the Nvidia-focused AI hardware buildout",3120839852,Newspapers,Philip van Doorn," FactSet Research Systems Inc , JPMorgan Chase & Co , FTAI Aviation Ltd , Charles Schwab Corp , American Express Co , Bank of America Corp , Morgan Stanley , NVidia Corp"," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Oct 26, 2024",, English, English,, South Brunswick,"Oct 26, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/this-etf-has-trounced-s-amp-p-500-with-bets-on-ai/docview/3120839852/se-2?accountid=14762," 92113 Public Finance Activities , 48111 Scheduled Air Transportation , 52591 Open-End Investment Funds , 52394 Portfolio Management and Investment Advice , 52111 Monetary Authorities-Central Bank"," 92113 Public Finance Activities , 48111 Scheduled Air Transportation , 52591 Open-End Investment Funds , 52394 Portfolio Management and Investment Advice , 52111 Monetary Authorities-Central Bank",," 92113 Public Finance Activities , 48111 Scheduled Air Transportation , 52591 Open-End Investment Funds , 52394 Portfolio Management and Investment Advice , 52111 Monetary Authorities-Central Bank",," 92113 Public Finance Activities , 48111 Scheduled Air Transportation , 52591 Open-End Investment Funds , 52394 Portfolio Management and Investment Advice , 52111 Monetary Authorities-Central Bank"," FINANCE , Investments , SUSTAINABILITY , SUSTAINABILITY , FINANCE , ECONOMICS , ECONOMICS , SUSTAINABILITY , FINANCE , SUSTAINABILITY , OPERATIONS , SUSTAINABILITY , FINANCE , FINANCE , SUSTAINABILITY , SUSTAINABILITY , INDUSTRY",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=This+ETF+has+trounced+the+S%26amp%3BP+500+with+bets+on+AI+in+a+surprising+sector%3B+Macrae+Sykes+of+Gabelli+Funds+explains+his+strategy%2C+which+looks+beyond+the+Nvidia-focused+AI+hardware+buildout&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=This+ETF+has+trounced+the+S%26amp%3BP+500+with+bets+on+AI+in+a+surprising+sector%3B+Macrae+Sykes+of+Gabelli+Funds+explains+his+strategy%2C+which+looks+beyond+the+Nvidia-focused+AI+hardware+buildout&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Philip+van+Doorn,ABI/INFORM Collection
A notorious market bear who called the 2000 and 2008 crashes shares 3 signs it's a terrible time to invest in the S&P 500 — and warns stocks are due to underperform Treasurys by 10% over the next 12 years,3120823587,Newspapers,"Edwards, William",," Copyright Insider, Inc. 2024", News," Oct 26, 2024",, English, English,, New York,"Oct 26, 2024",Business Insider,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/notorious-market-bear-who-called-2000-2008/docview/3120823587/se-2?accountid=14762, 52321 Securities and Commodity Exchanges, 52321 Securities and Commodity Exchanges," limited-synd , investing , stock-market-crash , stock-market-bubble , john-hussman , hussman-investment-trust , stock-valuations , s-p-500-outlook", 52321 Securities and Commodity Exchanges,, 52321 Securities and Commodity Exchanges," FINANCE , Investments , SUSTAINABILITY , Investors , FINANCE"," limited-synd , investing , stock-market-crash , stock-market-bubble , john-hussman , hussman-investment-trust , stock-valuations , s-p-500-outlook",https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=A+notorious+market+bear+who+called+the+2000+and+2008+crashes+shares+3+signs+it%27s+a+terrible+time+to+invest+in+the+S%26amp%3BP+500+%E2%80%94+and+warns+stocks+are+due+to+underperform+Treasurys+by+10%25+over+the+next+12+years&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=A+notorious+market+bear+who+called+the+2000+and+2008+crashes+shares+3+signs+it%27s+a+terrible+time+to+invest+in+the+S%26amp%3BP+500+%26mdash%3B+and+warns+stocks+are+due+to+underperform+Treasurys+by+10%25+over+the+next+12+years&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Edwards,ABI/INFORM Collection
"Dow, S&P 500 fall Friday — but Nasdaq sees longest weekly winning streak of 2024; 'Things are humming along' in the U.S. economy, says Wells Fargo's Scott Wren",3120813330,Newspapers,"Idzelis, Christine", Wells Fargo & Co," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Oct 26, 2024",, English, English,, South Brunswick,"Oct 26, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/dow-s-amp-p-500-fall-friday-nasdaq-sees-longest/docview/3120813330/se-2?accountid=14762, 92111 Executive Offices, 92111 Executive Offices,, 92111 Executive Offices,, 92111 Executive Offices," Dow Jones averages , Investments , Presidential elections , Investors , United States--US",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Dow%2C+S%26amp%3BP+500+fall+Friday+%E2%80%94+but+Nasdaq+sees+longest+weekly+winning+streak+of+2024%3B+%27Things+are+humming+along%27+in+the+U.S.+economy%2C+says+Wells+Fargo%27s+Scott+Wren&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Dow%2C+S%26amp%3BP+500+fall+Friday+%26mdash%3B+but+Nasdaq+sees+longest+weekly+winning+streak+of+2024%3B+%27Things+are+humming+along%27+in+the+U.S.+economy%2C+says+Wells+Fargo%27s+Scott+Wren&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Idzelis,ABI/INFORM Collection
"Dow, S&P 500 fall Friday — but Nasdaq sees longest weekly winning streak of 2024; 'Things are humming along' in the U.S. economy, says Wells Fargo's Scott Wren",3120650998,Newspapers,"Idzelis, Christine", Wells Fargo & Co," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Oct 25, 2024",, English, English,, South Brunswick,"Oct 25, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/dow-s-amp-p-500-fall-friday-nasdaq-sees-longest/docview/3120650998/se-2?accountid=14762, 92111 Executive Offices, 92111 Executive Offices,, 92111 Executive Offices,, 92111 Executive Offices," Dow Jones averages , Investments , Presidential elections , Investors , United States--US",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Dow%2C+S%26amp%3BP+500+fall+Friday+%E2%80%94+but+Nasdaq+sees+longest+weekly+winning+streak+of+2024%3B+%27Things+are+humming+along%27+in+the+U.S.+economy%2C+says+Wells+Fargo%27s+Scott+Wren&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Dow%2C+S%26amp%3BP+500+fall+Friday+%26mdash%3B+but+Nasdaq+sees+longest+weekly+winning+streak+of+2024%3B+%27Things+are+humming+along%27+in+the+U.S.+economy%2C+says+Wells+Fargo%27s+Scott+Wren&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Idzelis,ABI/INFORM Collection
"Stock market today: S&P 500 ends 6-week win streak, while Nasdaq rises on mega-cap rally",3120617019,Newspapers,"Fox, Matthew",," Copyright Insider, Inc. 2024", News," Oct 25, 2024",, English, English,, New York,"Oct 25, 2024",Business Insider,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/stock-market-today-s-amp-p-500-ends-6-week-win/docview/3120617019/se-2?accountid=14762,,," mi-exclusive , stock-market-today , stock-market-news , stock-market-news-today , stock-market , sp-500 , nasdaq-100 , dow-jones-industrial-average",,,," Dow Jones averages , FINANCE , Investments , Trends , Investors , ECONOMICS , ECONOMICS , United States--US"," mi-exclusive , stock-market-today , stock-market-news , stock-market-news-today , stock-market , sp-500 , nasdaq-100 , dow-jones-industrial-average",https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Stock+market+today%3A+S%26amp%3BP+500+ends+6-week+win+streak%2C+while+Nasdaq+rises+on+mega-cap+rally&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Stock+market+today%3A+S%26amp%3BP+500+ends+6-week+win+streak%2C+while+Nasdaq+rises+on+mega-cap+rally&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Fox,ABI/INFORM Collection
"Wall Street today: Nasdaq, S&P 500 rise as Treasury yields ease, Tesla & Nvidia up over 2% each",3120612427,Newspapers,," New York Stock Exchange--NYSE , NVidia Corp"," Copyright HT Digital Streams Limited Oct 25, 2024", News," Oct 25, 2024",, English, English,, New Delhi,"Oct 25, 2024",Mint,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/wall-street-today-nasdaq-s-amp-p-500-rise-as/docview/3120612427/se-2?accountid=14762, 52321 Securities and Commodity Exchanges, 52321 Securities and Commodity Exchanges,, 52321 Securities and Commodity Exchanges,, 52321 Securities and Commodity Exchanges," FINANCE , United States--US",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Wall+Street+today%3A+Nasdaq%2C+S%26amp%3BP+500+rise+as+Treasury+yields+ease%2C+Tesla+%26amp%3B+Nvidia+up+over+2%25+each&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Wall+Street+today%3A+Nasdaq%2C+S%26amp%3BP+500+rise+as+Treasury+yields+ease%2C+Tesla+%26amp%3B+Nvidia+up+over+2%25+each&amp;spage=&amp;sid=ProQ%3Aabiglobal&amp;author=,ABI/INFORM Collection
Stock market today: Indexes rise but S&P 500 on track to snap 6-week win streak as yields spike,3120591662,Newspapers,"Adams, Max;Fox, Matthew",," Copyright Insider, Inc. 2024", News," Oct 25, 2024",, English, English,, New York,"Oct 25, 2024",Business Insider,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/stock-market-today-indexes-rise-s-amp-p-500-on/docview/3120591662/se-2?accountid=14762,,," mi-exclusive , stock-market-today , stock-market-news , sp-500 , nasdaq , dow-jones-industrial-average , earnings , tesla , federal-reserve",,,," FINANCE , ECONOMICS , United States--US"," mi-exclusive , stock-market-today , stock-market-news , sp-500 , nasdaq , dow-jones-industrial-average , earnings , tesla , federal-reserve",https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Stock+market+today%3A+Indexes+rise+but+S%26amp%3BP+500+on+track+to+snap+6-week+win+streak+as+yields+spike&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Stock+market+today%3A+Indexes+rise+but+S%26amp%3BP+500+on+track+to+snap+6-week+win+streak+as+yields+spike&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Adams,ABI/INFORM Collection
"Why the S&P 500 will drop 5% in the coming weeks, technical analyst says",3120591657,Newspapers,"De Mott, Filip",," Copyright Insider, Inc. 2024", News," Oct 25, 2024",, English, English,, New York,"Oct 25, 2024",Business Insider,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/why-s-amp-p-500-will-drop-5-coming-weeks/docview/3120591657/se-2?accountid=14762, 92111 Executive Offices, 92111 Executive Offices," mi-exclusive , stock-market , sp500 , stock-market-drop , sell-off , election , trump-trade", 92111 Executive Offices,, 92111 Executive Offices," Presidential elections , FINANCE , SUSTAINABILITY , United States--US"," mi-exclusive , stock-market , sp500 , stock-market-drop , sell-off , election , trump-trade",https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Why+the+S%26amp%3BP+500+will+drop+5%25+in+the+coming+weeks%2C+technical+analyst+says&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Why+the+S%26amp%3BP+500+will+drop+5%25+in+the+coming+weeks%2C+technical+analyst+says&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=De+Mott,ABI/INFORM Collection
Mohawk Is Worst-Performing Stock in the S&P 500 on Friday. Demand for Flooring Takes Hit.,3120547704,Newspapers,"Palumbo, Angela",," Copyright 2024 Dow Jones & Company, Inc. All Rights Reserved.", News," Oct 25, 2024",, English, English,, New York,"Oct 25, 2024",Barron's (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/mohawk-is-worst-performing-stock-s-amp-p-500-on/docview/3120547704/se-2?accountid=14762,,,,,,," Flooring , ECONOMICS",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Mohawk+Is+Worst-Performing+Stock+in+the+S%26amp%3BP+500+on+Friday.+Demand+for+Flooring+Takes+Hit.&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Mohawk+Is+Worst-Performing+Stock+in+the+S%26amp%3BP+500+on+Friday.+Demand+for+Flooring+Takes+Hit.&amp;spage=&amp;sid=ProQ%3Aabiglobal&amp;author=Palumbo,"ABI/INFORM Collection, Research Library"
"Nvidia has offset all 128 of the S&P 500 companies that have declined this year, twice over; Nvidia is responsible for $2.2 trillion of the S&P 500's $9.3 trillion market cap increase",3120336084,Newspapers,"Goldstein, Steve", NVidia Corp," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Oct 25, 2024",, English, English,, South Brunswick,"Oct 25, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/nvidia-has-offset-all-128-s-amp-p-500-companies/docview/3120336084/se-2?accountid=14762,,,,,,,,,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Nvidia+has+offset+all+128+of+the+S%26amp%3BP+500+companies+that+have+declined+this+year%2C+twice+over%3B+Nvidia+is+responsible+for+%242.2+trillion+of+the+S%26amp%3BP+500%27s+%249.3+trillion+market+cap+increase&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Nvidia+has+offset+all+128+of+the+S%26amp%3BP+500+companies+that+have+declined+this+year%2C+twice+over%3B+Nvidia+is+responsible+for+%242.2+trillion+of+the+S%26amp%3BP+500%27s+%249.3+trillion+market+cap+increase&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Goldstein,ABI/INFORM Collection
This Health Insurer's Stock Is Tops in the S&P 500 on Thursday. Here's Why.,3120001593,Newspapers,"Dattilo, Emily",," Copyright 2024 Dow Jones & Company, Inc. All Rights Reserved.", News," Oct 24, 2024",, English, English,, New York,"Oct 24, 2024",Barron's (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/this-health-insurers-stock-is-tops-s-amp-p-500-on/docview/3120001593/se-2?accountid=14762,,,,,,, FINANCE,,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=This+Health+Insurer%27s+Stock+Is+Tops+in+the+S%26amp%3BP+500+on+Thursday.+Here%27s+Why.&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=This+Health+Insurer%27s+Stock+Is+Tops+in+the+S%26amp%3BP+500+on+Thursday.+Here%27s+Why.&amp;spage=&amp;sid=ProQ%3Aabiglobal&amp;author=Dattilo,"ABI/INFORM Collection, Research Library"
"It's Not S&P 500 Leader Vistra, But This Utility Projects 36% Profit Growth By 2027",3124639202,Newspapers,"Norton, Kit", NextEra Energy Resources LLC, (c) 2024 Investor's Business Daily, News," Oct 23, 2024",, English, English,, Los Angeles,"Oct 23, 2024",Investor's Business Daily (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/not-s-amp-p-500-leader-vistra-this-utility/docview/3124639202/se-2?accountid=14762,,,,,,," OPERATIONS , SUSTAINABILITY , SUSTAINABILITY , SUSTAINABILITY , SUSTAINABILITY , SUSTAINABILITY , SUSTAINABILITY",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=It%27s+Not+S%26amp%3BP+500+Leader+Vistra%2C+But+This+Utility+Projects+36%25+Profit+Growth+By+2027&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=It%27s+Not+S%26amp%3BP+500+Leader+Vistra%2C+But+This+Utility+Projects+36%25+Profit+Growth+By+2027&amp;spage=&amp;sid=ProQ%3Aabitrade&amp;author=Norton,ABI/INFORM Collection
These Are the Absolute Cheapest Stocks in the S&P 500 Right Now,3119737956,Newspapers,"Hough, Jack", United Airlines Inc," Copyright 2024 Dow Jones & Company, Inc. All Rights Reserved.", News," Oct 23, 2024",, English, English,, New York,"Oct 23, 2024",Barron's (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/these-are-absolute-cheapest-stocks-s-amp-p-500/docview/3119737956/se-2?accountid=14762," 45611 Pharmacies and Drug Retailers , 52321 Securities and Commodity Exchanges , 48111 Scheduled Air Transportation"," 45611 Pharmacies and Drug Retailers , 52321 Securities and Commodity Exchanges , 48111 Scheduled Air Transportation",," 45611 Pharmacies and Drug Retailers , 52321 Securities and Commodity Exchanges , 48111 Scheduled Air Transportation",," 45611 Pharmacies and Drug Retailers , 52321 Securities and Commodity Exchanges , 48111 Scheduled Air Transportation"," FINANCE , Investments , SUSTAINABILITY , FINANCE , INDUSTRY , FINANCE , ECONOMICS , SUSTAINABILITY , Investors , FINANCE , INDUSTRY , United States--US",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=These+Are+the+Absolute+Cheapest+Stocks+in+the+S%26amp%3BP+500+Right+Now&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=These+Are+the+Absolute+Cheapest+Stocks+in+the+S%26amp%3BP+500+Right+Now&amp;spage=&amp;sid=ProQ%3Aabiglobal&amp;author=Hough,"ABI/INFORM Collection, Research Library"
The stock market gains the most when this political party occupies the White House; The S&P 500's annualized total return has been 11.0% when a Democrat is president and Congress is Republican-controlled,3119586455,Newspapers,"Hulbert, Mark"," Congress-US , Senate-US"," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Oct 23, 2024",, English, English,, South Brunswick,"Oct 23, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/stock-market-gains-most-when-this-political-party/docview/3119586455/se-2?accountid=14762, 92111 Executive Offices, 92111 Executive Offices,, 92111 Executive Offices,, 92111 Executive Offices," Election results , Investments , Presidential elections , SUSTAINABILITY , SUSTAINABILITY , FINANCE , FINANCE , United States--US",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=The+stock+market+gains+the+most+when+this+political+party+occupies+the+White+House%3B+The+S%26amp%3BP+500%27s+annualized+total+return+has+been+11.0%25+when+a+Democrat+is+president+and+Congress+is+Republican-controlled&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=The+stock+market+gains+the+most+when+this+political+party+occupies+the+White+House%3B+The+S%26amp%3BP+500%27s+annualized+total+return+has+been+11.0%25+when+a+Democrat+is+president+and+Congress+is+Republican-controlled&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Hulbert,ABI/INFORM Collection
"This ETF has trounced the S&P 500 with bets on AI in a surprising sector; Macrae Sykes of Gabelli Funds explains his strategy, which looks beyond the Nvidia-focused AI hardware buildout",3119578351,Newspapers,Philip van Doorn," FactSet Research Systems Inc , JPMorgan Chase & Co , FTAI Aviation Ltd , Charles Schwab Corp , American Express Co , Bank of America Corp , Morgan Stanley , NVidia Corp"," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Oct 23, 2024",, English, English,, South Brunswick,"Oct 23, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/this-etf-has-trounced-s-amp-p-500-with-bets-on-ai/docview/3119578351/se-2?accountid=14762," 92113 Public Finance Activities , 48111 Scheduled Air Transportation , 52591 Open-End Investment Funds , 52394 Portfolio Management and Investment Advice , 52111 Monetary Authorities-Central Bank"," 92113 Public Finance Activities , 48111 Scheduled Air Transportation , 52591 Open-End Investment Funds , 52394 Portfolio Management and Investment Advice , 52111 Monetary Authorities-Central Bank",," 92113 Public Finance Activities , 48111 Scheduled Air Transportation , 52591 Open-End Investment Funds , 52394 Portfolio Management and Investment Advice , 52111 Monetary Authorities-Central Bank",," 92113 Public Finance Activities , 48111 Scheduled Air Transportation , 52591 Open-End Investment Funds , 52394 Portfolio Management and Investment Advice , 52111 Monetary Authorities-Central Bank"," FINANCE , Investments , SUSTAINABILITY , SUSTAINABILITY , FINANCE , ECONOMICS , ECONOMICS , SUSTAINABILITY , FINANCE , SUSTAINABILITY , OPERATIONS , SUSTAINABILITY , FINANCE , FINANCE , SUSTAINABILITY , SUSTAINABILITY , INDUSTRY",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=This+ETF+has+trounced+the+S%26amp%3BP+500+with+bets+on+AI+in+a+surprising+sector%3B+Macrae+Sykes+of+Gabelli+Funds+explains+his+strategy%2C+which+looks+beyond+the+Nvidia-focused+AI+hardware+buildout&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=This+ETF+has+trounced+the+S%26amp%3BP+500+with+bets+on+AI+in+a+surprising+sector%3B+Macrae+Sykes+of+Gabelli+Funds+explains+his+strategy%2C+which+looks+beyond+the+Nvidia-focused+AI+hardware+buildout&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Philip+van+Doorn,ABI/INFORM Collection
